Sets,TechName,* Sector,* Subsector,* Technology,* Fuel,TechDesc,* OLD TechDesc,Tact,Tcap,Tslvl,PrimaryCG,Vintage
DMD,METAL-PH-FURN-FOL-Furn,Industry,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",Furnace,Fuel Oil,"Industry -:- Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing -:- Furnace -:- Fuel Oil",New Metal product manufacturing - Process Heat: Furnace/Kiln  - Fuel Oil,PJ,GW,,,YES
DMD,METAL-PH-FURN-LPG-Furn,Industry,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",Furnace,LPG,"Industry -:- Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing -:- Furnace -:- LPG",New Metal product manufacturing - Process Heat: Furnace/Kiln  - LPG,PJ,GW,,,YES
DMD,METAL-RFGR-ELC-Refriger,Industry,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",Refrigerator,Electricity,"Industry -:- Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing -:- Refrigerator -:- Electricity",New Metal product manufacturing - Refrigeration  - Electricity,PJ,GW,,,YES
DMD,METAL-PH-DirH-NGA-Burner,Industry,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",Burner,Natural Gas,"Industry -:- Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing -:- Burner -:- Natural Gas",New Metal product manufacturing - Process Heat: Direct Heat  - Natural Gas,PJ,GW,,,YES
DMD,METAL-PH-DirH-ELC-Heater,Industry,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",Heater,Electricity,"Industry -:- Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing -:- Heater -:- Electricity",New Metal product manufacturing - Process Heat: Direct Heat  - Electricity,PJ,GW,,,YES
DMD,MTHOL-FDSTCK-NGA-FDSTCK,Industry,Methanol,Feedstock,Natural Gas,Industry -:- Methanol -:- Feedstock -:- Natural Gas,New Methanol - Methanol production (feedstock)  - Natural Gas,PJ,GW,,,YES
DMD,MTHOL-PH_REFRM-NGA-REFRM,Industry,Methanol,Reformer,Natural Gas,Industry -:- Methanol -:- Reformer -:- Natural Gas,New Methanol - Process Heat: Reformer  - Natural Gas,PJ,GW,,,YES
DMD,MNRL-MoTP-Stat-ELC-Motor,Industry,Non-Metallic Mineral Product Manufacturing,Stationary Motor,Electricity,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Stationary Motor -:- Electricity,"New Mineral - Motive Power, Stationary  - Electricity",PJ,GW,,,YES
DMD,MNRL-MoTP-Stat-PET-st_ngn,Industry,Non-Metallic Mineral Product Manufacturing,Stationary Motor,Petrol,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Stationary Motor -:- Petrol,"New Mineral - Motive Power, Stationary  - Petrol",PJ,GW,,,YES
DMD,MNRL-MoTP-Stat-DSL-st_ngn,Industry,Non-Metallic Mineral Product Manufacturing,Stationary Motor,Diesel,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Stationary Motor -:- Diesel,"New Mineral - Motive Power, Stationary  - Diesel",PJ,GW,,,YES
DMD,MNRL-MoTP-Stat-ELC-VSD-Mtr,Industry,Non-Metallic Mineral Product Manufacturing,Stationary Motor with VSD,Electricity,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Stationary Motor with VSD -:- Electricity,"New Mineral - Motive Power, Stationary  - Electricity",PJ,GW,,,YES
DMD,MNRL-PH-FURN-ELC-Furn,Industry,Non-Metallic Mineral Product Manufacturing,Furnace,Electricity,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Furnace -:- Electricity,New Mineral - Process Heat: Furnace/Kiln  - Electricity,PJ,GW,,,YES
DMD,MNRL-PH-FURN-COA-Furn,Industry,Non-Metallic Mineral Product Manufacturing,Furnace,Coal,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Furnace -:- Coal,New Mineral - Process Heat: Furnace/Kiln  - Coal,PJ,GW,,,YES
DMD,MNRL-PH-FURN-NGA-Furn,Industry,Non-Metallic Mineral Product Manufacturing,Furnace,Natural Gas,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Furnace -:- Natural Gas,New Mineral - Process Heat: Furnace/Kiln  - Natural Gas,PJ,GW,,,YES
DMD,MNRL-PH-FURN-WOD-Furn,Industry,Non-Metallic Mineral Product Manufacturing,Furnace,Wood,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Furnace -:- Wood,New Mineral - Process Heat: Furnace/Kiln  - Wood,PJ,GW,,,YES
DMD,MNRL-PH-FURN-LPG-Furn,Industry,Non-Metallic Mineral Product Manufacturing,Furnace,LPG,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Furnace -:- LPG,New Mineral - Process Heat: Furnace/Kiln  - LPG,PJ,GW,,,YES
DMD,MNRL-PH-STM_HW-NGA-Boiler,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Natural Gas,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Boiler -:- Natural Gas,New Mineral - Process Heat: Steam/Hot Water  - Natural Gas,PJ,GW,,,YES
DMD,MNRL-PH-STM_HW-DSL-Boiler,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Diesel,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Boiler -:- Diesel,New Mineral - Process Heat: Steam/Hot Water  - Diesel,PJ,GW,,,YES
DMD,MNRL-PH-STM_HW-ELC-HPmp,Industry,Non-Metallic Mineral Product Manufacturing,Heat Pump,Electricity,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Heat Pump -:- Electricity,New Mineral - Process Heat: Steam/Hot Water  - Electricity,PJ,GW,,,YES
DMD,MNRL-PH-STM_HW-COA-Boiler,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Coal,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Boiler -:- Coal,New Mineral - Process Heat: Steam/Hot Water  - Coal,PJ,GW,,,YES
DMD,MNRL-PH-STM_HW-LPG-Boiler,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,LPG,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Boiler -:- LPG,New Mineral - Process Heat: Steam/Hot Water  - LPG,PJ,GW,,,YES
DMD,MNRL-PH-STM_HW-WOD-Boiler,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Wood,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Boiler -:- Wood,New Mineral - Process Heat: Steam/Hot Water  - Wood,PJ,GW,,,YES
DMD,MNRL-PH-STM_HW-ELC-Boiler,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Electricity,Industry -:- Non-Metallic Mineral Product Manufacturing -:- Boiler -:- Electricity,New Mineral - Process Heat: Steam/Hot Water  - Electricity,PJ,GW,,,YES
DMD,MNNG-MoTP-Mob-PET-ICE_ofrd,Industry,Mining,Internal Combustion Engine,Petrol,Industry -:- Mining -:- Internal Combustion Engine -:- Petrol,"New Mining - Motive Power, Mobile  - Petrol",PJ,GW,,,YES
DMD,MNNG-MoTP-Mob-DSL-ICE_ofrd,Industry,Mining,Internal Combustion Engine,Diesel,Industry -:- Mining -:- Internal Combustion Engine -:- Diesel,"New Mining - Motive Power, Mobile  - Diesel",PJ,GW,,,YES
DMD,MNNG-MoTP-Mob-NGA-ICE_ofrd,Industry,Mining,Internal Combustion Engine,Natural Gas,Industry -:- Mining -:- Internal Combustion Engine -:- Natural Gas,"New Mining - Motive Power, Mobile  - Natural Gas",PJ,GW,,,YES
DMD,MNNG-MoTP-Stat-ELC-VSD-Mtr,Industry,Mining,Stationary Motor with VSD,Electricity,Industry -:- Mining -:- Stationary Motor with VSD -:- Electricity,"New Mining - Motive Power, Stationary  - Electricity",PJ,GW,,,YES
DMD,MNNG-MoTP-Stat-PET-st_ngn,Industry,Mining,Stationary Motor,Petrol,Industry -:- Mining -:- Stationary Motor -:- Petrol,"New Mining - Motive Power, Stationary  - Petrol",PJ,GW,,,YES
DMD,MNNG-MoTP-Stat-ELC-Motor,Industry,Mining,Stationary Motor,Electricity,Industry -:- Mining -:- Stationary Motor -:- Electricity,"New Mining - Motive Power, Stationary  - Electricity",PJ,GW,,,YES
DMD,MNNG-MoTP-Stat-DSL-st_ngn,Industry,Mining,Stationary Motor,Diesel,Industry -:- Mining -:- Stationary Motor -:- Diesel,"New Mining - Motive Power, Stationary  - Diesel",PJ,GW,,,YES
DMD,MNNG-PH-STM_HW-NGA-Boiler,Industry,Mining,Boiler,Natural Gas,Industry -:- Mining -:- Boiler -:- Natural Gas,New Mining - Process Heat: Steam/Hot Water  - Natural Gas,PJ,GW,,,YES
DMD,MNNG-PH-STM_HW-DSL-Boiler,Industry,Mining,Boiler,Diesel,Industry -:- Mining -:- Boiler -:- Diesel,New Mining - Process Heat: Steam/Hot Water  - Diesel,PJ,GW,,,YES
DMD,MNNG-PH-STM_HW-FOL-Boiler,Industry,Mining,Boiler,Fuel Oil,Industry -:- Mining -:- Boiler -:- Fuel Oil,New Mining - Process Heat: Steam/Hot Water  - Fuel Oil,PJ,GW,,,YES
DMD,MNNG-PH-STM_HW-ELC-HPmp,Industry,Mining,Heat Pump,Electricity,Industry -:- Mining -:- Heat Pump -:- Electricity,New Mining - Process Heat: Steam/Hot Water  - Electricity,PJ,GW,,,YES
DMD,MNNG-PH-STM_HW-COA-Boiler,Industry,Mining,Boiler,Coal,Industry -:- Mining -:- Boiler -:- Coal,New Mining - Process Heat: Steam/Hot Water  - Coal,PJ,GW,,,YES
DMD,MNNG-PH-STM_HW-LPG-Boiler,Industry,Mining,Boiler,LPG,Industry -:- Mining -:- Boiler -:- LPG,New Mining - Process Heat: Steam/Hot Water  - LPG,PJ,GW,,,YES
DMD,MNNG-PH-STM_HW-WOD-Boiler,Industry,Mining,Boiler,Wood,Industry -:- Mining -:- Boiler -:- Wood,New Mining - Process Heat: Steam/Hot Water  - Wood,PJ,GW,,,YES
DMD,MNNG-PH-STM_HW-ELC-Boiler,Industry,Mining,Boiler,Electricity,Industry -:- Mining -:- Boiler -:- Electricity,New Mining - Process Heat: Steam/Hot Water  - Electricity,PJ,GW,,,YES
DMD,OTH-ELC-ELC-Tech,Industry,Other (Industry),Other,Electricity,Industry -:- Other (Industry) -:- Other -:- Electricity,New Other - Other - Electricity  - Electricity,PJ,GW,,,YES
DMD,OTH-DSL-DSL-Tech,Industry,Other (Industry),Other,Diesel,Industry -:- Other (Industry) -:- Other -:- Diesel,New Other - Other - Diesel  - Diesel,PJ,GW,,,YES
DMD,OTH-LPG-LPG-Tech,Industry,Other (Industry),Other,LPG,Industry -:- Other (Industry) -:- Other -:- LPG,New Other - Other - LPG  - LPG,PJ,GW,,,YES
DMD,OTH-COA-COA-Tech,Industry,Other (Industry),Other,Coal,Industry -:- Other (Industry) -:- Other -:- Coal,New Other - Other - Coal  - Coal,PJ,GW,,,YES
DMD,OTH-NGA-NGA-Tech,Industry,Other (Industry),Other,Natural Gas,Industry -:- Other (Industry) -:- Other -:- Natural Gas,New Other - Other - Natural Gas  - Natural Gas,PJ,GW,,,YES
DMD,OTH-PET-PET-Tech,Industry,Other (Industry),Other,Petrol,Industry -:- Other (Industry) -:- Other -:- Petrol,New Other - Other - Petrol  - Petrol,PJ,GW,,,YES
DMD,OTH-BGS-BGS-Tech,Industry,Other (Industry),Other,Biogas,Industry -:- Other (Industry) -:- Other -:- Biogas,New Other - Other - Biogas  - Biogas,PJ,GW,,,YES
DMD,OTH-FOL-FOL-Tech,Industry,Other (Industry),Other,Fuel Oil,Industry -:- Other (Industry) -:- Other -:- Fuel Oil,New Other - Other - Fuel Oil  - Fuel Oil,PJ,GW,,,YES
DMD,CHMCL-MoTP-Stat-DSL-st_ngn,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor,Diesel,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Stationary Motor -:- Diesel","New Petroleum/Chemicals - Motive Power, Stationary  - Diesel",PJ,GW,,,YES
DMD,CHMCL-MoTP-Stat-ELC-Motor,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor,Electricity,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Stationary Motor -:- Electricity","New Petroleum/Chemicals - Motive Power, Stationary  - Electricity",PJ,GW,,,YES
DMD,CHMCL-MoTP-Stat-PET-st_ngn,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor,Petrol,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Stationary Motor -:- Petrol","New Petroleum/Chemicals - Motive Power, Stationary  - Petrol",PJ,GW,,,YES
DMD,CHMCL-MoTP-Stat-ELC-VSD-Mtr,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor with VSD,Electricity,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Stationary Motor with VSD -:- Electricity","New Petroleum/Chemicals - Motive Power, Stationary  - Electricity",PJ,GW,,,YES
DMD,CHMCL-PH-DirH-NGA-Burner,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Burner,Natural Gas,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Burner -:- Natural Gas",New Petroleum/Chemicals - Process Heat: Direct Heat  - Natural Gas,PJ,GW,,,YES
DMD,CHMCL-PH-DirH-ELC-Heater,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Heater,Electricity,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Heater -:- Electricity",New Petroleum/Chemicals - Process Heat: Direct Heat  - Electricity,PJ,GW,,,YES
DMD,CHMCL-PH-STM_HW-NGA-Boiler,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Boiler,Natural Gas,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- Natural Gas",New Petroleum/Chemicals - Process Heat: Steam/Hot Water  - Natural Gas,PJ,GW,,,YES
DMD,CHMCL-PH-STM_HW-FOL-Boiler,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Boiler,Fuel Oil,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- Fuel Oil",New Petroleum/Chemicals - Process Heat: Steam/Hot Water  - Fuel Oil,PJ,GW,,,YES
DMD,CHMCL-PH-STM_HW-DSL-Boiler,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Boiler,Diesel,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- Diesel",New Petroleum/Chemicals - Process Heat: Steam/Hot Water  - Diesel,PJ,GW,,,YES
DMD,CHMCL-PH-STM_HW-ELC-HPmp,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Heat Pump,Electricity,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Heat Pump -:- Electricity",New Petroleum/Chemicals - Process Heat: Steam/Hot Water  - Electricity,PJ,GW,,,YES
DMD,CHMCL-PH-STM_HW-COA-Boiler,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Boiler,Coal,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- Coal",New Petroleum/Chemicals - Process Heat: Steam/Hot Water  - Coal,PJ,GW,,,YES
DMD,CHMCL-PH-STM_HW-LPG-Boiler,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Boiler,LPG,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- LPG",New Petroleum/Chemicals - Process Heat: Steam/Hot Water  - LPG,PJ,GW,,,YES
DMD,CHMCL-PH-STM_HW-WOD-Boiler,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Boiler,Wood,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- Wood",New Petroleum/Chemicals - Process Heat: Steam/Hot Water  - Wood,PJ,GW,,,YES
DMD,CHMCL-PH-STM_HW-ELC-Boiler,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Boiler,Electricity,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- Electricity",New Petroleum/Chemicals - Process Heat: Steam/Hot Water  - Electricity,PJ,GW,,,YES
DMD,CHMCL-PH-REFRM-NGA-REFRM,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Reformer,Natural Gas,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Reformer -:- Natural Gas",New Petroleum/Chemicals - Process Heat: Reformer  - Natural Gas,PJ,GW,,,YES
DMD,CHMCL-MoTP-Stat-NGA-Pump,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Stationary Motor,Natural Gas,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Stationary Motor -:- Natural Gas","New Petroleum/Chemicals - Motive Power, Stationary  - Natural Gas",PJ,GW,,,YES
DMD,CHMCL-PH-FURN-ELC-Furn,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Furnace,Electricity,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- Electricity",New Petroleum/Chemicals - Process Heat: Furnace/Kiln  - Electricity,PJ,GW,,,YES
DMD,CHMCL-PH-FURN-COA-Furn,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Furnace,Coal,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- Coal",New Petroleum/Chemicals - Process Heat: Furnace/Kiln  - Coal,PJ,GW,,,YES
DMD,CHMCL-PH-FURN-FOL-Furn,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Furnace,Fuel Oil,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- Fuel Oil",New Petroleum/Chemicals - Process Heat: Furnace/Kiln  - Fuel Oil,PJ,GW,,,YES
DMD,CHMCL-PH-FURN-NGA-Furn,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Furnace,Natural Gas,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- Natural Gas",New Petroleum/Chemicals - Process Heat: Furnace/Kiln  - Natural Gas,PJ,GW,,,YES
DMD,CHMCL-PH-FURN-WOD-Furn,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Furnace,Wood,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- Wood",New Petroleum/Chemicals - Process Heat: Furnace/Kiln  - Wood,PJ,GW,,,YES
DMD,CHMCL-PH-FURN-LPG-Furn,Industry,"Petroleum, Basic Chemical and Rubber Product Manufacturing",Furnace,LPG,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- LPG",New Petroleum/Chemicals - Process Heat: Furnace/Kiln  - LPG,PJ,GW,,,YES
DMD,REFI-MoTP-Stat-PET-st_ngn,Industry,Refining,Stationary Motor,Petrol,Industry -:- Refining -:- Stationary Motor -:- Petrol,"New Refining - Motive Power, Stationary  - Petrol",PJ,GW,,,YES
DMD,REFI-MoTP-Stat-ELC-Motor,Industry,Refining,Stationary Motor,Electricity,Industry -:- Refining -:- Stationary Motor -:- Electricity,"New Refining - Motive Power, Stationary  - Electricity",PJ,GW,,,YES
DMD,REFI-MoTP-Stat-DSL-st_ngn,Industry,Refining,Stationary Motor,Diesel,Industry -:- Refining -:- Stationary Motor -:- Diesel,"New Refining - Motive Power, Stationary  - Diesel",PJ,GW,,,YES
DMD,REFI-MoTP-Stat-ELC-VSD-Mtr,Industry,Refining,Stationary Motor with VSD,Electricity,Industry -:- Refining -:- Stationary Motor with VSD -:- Electricity,"New Refining - Motive Power, Stationary  - Electricity",PJ,GW,,,YES
DMD,REFI-PH-FURN-ELC-Furn,Industry,Refining,Furnace,Electricity,Industry -:- Refining -:- Furnace -:- Electricity,New Refining - Process Heat: Furnace/Kiln  - Electricity,PJ,GW,,,YES
DMD,REFI-PH-FURN-COA-Furn,Industry,Refining,Furnace,Coal,Industry -:- Refining -:- Furnace -:- Coal,New Refining - Process Heat: Furnace/Kiln  - Coal,PJ,GW,,,YES
DMD,REFI-PH-FURN-NGA-Furn,Industry,Refining,Furnace,Natural Gas,Industry -:- Refining -:- Furnace -:- Natural Gas,New Refining - Process Heat: Furnace/Kiln  - Natural Gas,PJ,GW,,,YES
DMD,REFI-PH-FURN-WOD-Furn,Industry,Refining,Furnace,Wood,Industry -:- Refining -:- Furnace -:- Wood,New Refining - Process Heat: Furnace/Kiln  - Wood,PJ,GW,,,YES
DMD,REFI-PH-FURN-LPG-Furn,Industry,Refining,Furnace,LPG,Industry -:- Refining -:- Furnace -:- LPG,New Refining - Process Heat: Furnace/Kiln  - LPG,PJ,GW,,,YES
DMD,REFI-PH-STM_HW-NGA-Boiler,Industry,Refining,Boiler,Natural Gas,Industry -:- Refining -:- Boiler -:- Natural Gas,New Refining - Process Heat: Steam/Hot Water  - Natural Gas,PJ,GW,,,YES
DMD,REFI-PH-STM_HW-DSL-Boiler,Industry,Refining,Boiler,Diesel,Industry -:- Refining -:- Boiler -:- Diesel,New Refining - Process Heat: Steam/Hot Water  - Diesel,PJ,GW,,,YES
DMD,REFI-PH-STM_HW-ELC-HPmp,Industry,Refining,Heat Pump,Electricity,Industry -:- Refining -:- Heat Pump -:- Electricity,New Refining - Process Heat: Steam/Hot Water  - Electricity,PJ,GW,,,YES
DMD,REFI-PH-STM_HW-COA-Boiler,Industry,Refining,Boiler,Coal,Industry -:- Refining -:- Boiler -:- Coal,New Refining - Process Heat: Steam/Hot Water  - Coal,PJ,GW,,,YES
DMD,REFI-PH-STM_HW-LPG-Boiler,Industry,Refining,Boiler,LPG,Industry -:- Refining -:- Boiler -:- LPG,New Refining - Process Heat: Steam/Hot Water  - LPG,PJ,GW,,,YES
DMD,REFI-PH-STM_HW-WOD-Boiler,Industry,Refining,Boiler,Wood,Industry -:- Refining -:- Boiler -:- Wood,New Refining - Process Heat: Steam/Hot Water  - Wood,PJ,GW,,,YES
DMD,REFI-PH-STM_HW-ELC-Boiler,Industry,Refining,Boiler,Electricity,Industry -:- Refining -:- Boiler -:- Electricity,New Refining - Process Heat: Steam/Hot Water  - Electricity,PJ,GW,,,YES
DMD,UREA-FDSTCK-NGA-FDSTCK,Industry,Urea Production,Feedstock,Natural Gas,Industry -:- Urea Production -:- Feedstock -:- Natural Gas,New Urea - Urea production (feedstock)  - Natural Gas,PJ,GW,,,YES
DMD,WOOD-MoTP-Stat-DSL-st_ngn,Industry,Wood Product Manufacturing,Stationary Motor,Diesel,Industry -:- Wood Product Manufacturing -:- Stationary Motor -:- Diesel,"New Wood products - Motive Power, Stationary  - Diesel",PJ,GW,,,YES
DMD,WOOD-MoTP-Stat-ELC-Motor,Industry,Wood Product Manufacturing,Stationary Motor,Electricity,Industry -:- Wood Product Manufacturing -:- Stationary Motor -:- Electricity,"New Wood products - Motive Power, Stationary  - Electricity",PJ,GW,,,YES
DMD,WOOD-MoTP-Stat-PET-st_ngn,Industry,Wood Product Manufacturing,Stationary Motor,Petrol,Industry -:- Wood Product Manufacturing -:- Stationary Motor -:- Petrol,"New Wood products - Motive Power, Stationary  - Petrol",PJ,GW,,,YES
DMD,WOOD-MoTP-Stat-ELC-VSD-Mtr,Industry,Wood Product Manufacturing,Stationary Motor,Electricity,Industry -:- Wood Product Manufacturing -:- Stationary Motor -:- Electricity,"New Wood products - Motive Power, Stationary  - Electricity",PJ,GW,,,YES
DMD,WOOD-PH-FURN-NGA-Furn,Industry,Wood Product Manufacturing,Furnace,Natural Gas,Industry -:- Wood Product Manufacturing -:- Furnace -:- Natural Gas,New Wood products - Process Heat: Furnace/Kiln  - Natural Gas,PJ,GW,,,YES
DMD,WOOD-PH-FURN-COA-Furn,Industry,Wood Product Manufacturing,Furnace,Coal,Industry -:- Wood Product Manufacturing -:- Furnace -:- Coal,New Wood products - Process Heat: Furnace/Kiln  - Coal,PJ,GW,,,YES
DMD,WOOD-PH-FURN-ELC-Furn,Industry,Wood Product Manufacturing,Furnace,Electricity,Industry -:- Wood Product Manufacturing -:- Furnace -:- Electricity,New Wood products - Process Heat: Furnace/Kiln  - Electricity,PJ,GW,,,YES
DMD,WOOD-PH-FURN-WOD-Furn,Industry,Wood Product Manufacturing,Furnace,Wood,Industry -:- Wood Product Manufacturing -:- Furnace -:- Wood,New Wood products - Process Heat: Furnace/Kiln  - Wood,PJ,GW,,,YES
DMD,WOOD-PH-FURN-LPG-Furn,Industry,Wood Product Manufacturing,Furnace,LPG,Industry -:- Wood Product Manufacturing -:- Furnace -:- LPG,New Wood products - Process Heat: Furnace/Kiln  - LPG,PJ,GW,,,YES
DMD,WOOD-PH-STM_HW-NGA-Boiler,Industry,Wood Product Manufacturing,Boiler,Natural Gas,Industry -:- Wood Product Manufacturing -:- Boiler -:- Natural Gas,New Wood products - Process Heat: Steam/Hot Water  - Natural Gas,PJ,GW,,,YES
DMD,WOOD-PH-STM_HW-DSL-Boiler,Industry,Wood Product Manufacturing,Boiler,Diesel,Industry -:- Wood Product Manufacturing -:- Boiler -:- Diesel,New Wood products - Process Heat: Steam/Hot Water  - Diesel,PJ,GW,,,YES
DMD,WOOD-PH-STM_HW-FOL-Boiler,Industry,Wood Product Manufacturing,Boiler,Fuel Oil,Industry -:- Wood Product Manufacturing -:- Boiler -:- Fuel Oil,New Wood products - Process Heat: Steam/Hot Water  - Fuel Oil,PJ,GW,,,YES
DMD,WOOD-PH-STM_HW-ELC-HPmp,Industry,Wood Product Manufacturing,Heat Pump,Electricity,Industry -:- Wood Product Manufacturing -:- Heat Pump -:- Electricity,New Wood products - Process Heat: Steam/Hot Water  - Electricity,PJ,GW,,,YES
DMD,WOOD-PH-STM_HW-COA-Boiler,Industry,Wood Product Manufacturing,Boiler,Coal,Industry -:- Wood Product Manufacturing -:- Boiler -:- Coal,New Wood products - Process Heat: Steam/Hot Water  - Coal,PJ,GW,,,YES
DMD,WOOD-PH-STM_HW-LPG-Boiler,Industry,Wood Product Manufacturing,Boiler,LPG,Industry -:- Wood Product Manufacturing -:- Boiler -:- LPG,New Wood products - Process Heat: Steam/Hot Water  - LPG,PJ,GW,,,YES
DMD,WOOD-PH-STM_HW-WOD-Boiler,Industry,Wood Product Manufacturing,Boiler,Wood,Industry -:- Wood Product Manufacturing -:- Boiler -:- Wood,New Wood products - Process Heat: Steam/Hot Water  - Wood,PJ,GW,,,YES
DMD,WOOD-PH-STM_HW-ELC-Boiler,Industry,Wood Product Manufacturing,Boiler,Electricity,Industry -:- Wood Product Manufacturing -:- Boiler -:- Electricity,New Wood products - Process Heat: Steam/Hot Water  - Electricity,PJ,GW,,,YES
DMD,WOOD-PH-STM_HW-GEO-Heat,Industry,Wood Product Manufacturing,Heat Exchanger,Geothermal,Industry -:- Wood Product Manufacturing -:- Heat Exchanger -:- Geothermal,New Wood products - Process Heat: Steam/Hot Water  - Geothermal,PJ,GW,,,YES
DMD,WOOD-Pump-ELC-Pump,Industry,Wood Product Manufacturing,Pump,Electricity,Industry -:- Wood Product Manufacturing -:- Pump -:- Electricity,New Wood products - Pumping  - Electricity,PJ,GW,,,YES
DMD,WOOD-Pump-DSL-Pump,Industry,Wood Product Manufacturing,Pump,Diesel,Industry -:- Wood Product Manufacturing -:- Pump -:- Diesel,New Wood products - Pumping  - Diesel,PJ,GW,,,YES
DMD,WOOD-Fan-ELC-Fan,Industry,Wood Product Manufacturing,Fan,Electricity,Industry -:- Wood Product Manufacturing -:- Fan -:- Electricity,New Wood products - Fans  - Electricity,PJ,GW,,,YES
