TimeSlice,Attribute,Cset_CN,Cset_SET,Year,NI,SI
FAL-WE-D,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.058246875,0.058246875
FAL-WE-N,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.007125,0.007125
FAL-WE-P,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.005878125,0.005878125
WIN-WK-D,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.146128125,0.146128125
WIN-WK-N,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.027875,0.027875
WIN-WK-P,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.004746875,0.004746875
WIN-WE-D,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.058246875,0.058246875
WIN-WE-N,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.010125,0.010125
WIN-WE-P,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.002878125,0.002878125
SPR-WK-D,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.146128125,0.146128125
SPR-WK-N,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.021875,0.021875
SPR-WK-P,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.010746875,0.010746875
SPR-WE-D,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.058246875,0.058246875
SPR-WE-N,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.007125,0.007125
SPR-WE-P,COM_FR,"CNST*,DARY*,FOOD*,MEAT*,METAL*,MTHOL*,MNRL*,MNNG*,OTH*,CHMCL*,REFI*,UREA*,WOOD*",DEM,2020,0.005878125,0.005878125
SUM-WK-D,COM_FR,ALU*,DEM,2020,0.080142402,0.080142402
SUM-WK-N,COM_FR,ALU*,DEM,2020,0.087814363,0.087814363
SUM-WK-P,COM_FR,ALU*,DEM,2020,0.007313721,0.007313721
SUM-WE-D,COM_FR,ALU*,DEM,2020,0.032644733,0.032644733
SUM-WE-N,COM_FR,ALU*,DEM,2020,0.035674676,0.035674676
SUM-WE-P,COM_FR,ALU*,DEM,2020,0.002977503,0.002977503
FAL-WK-D,COM_FR,ALU*,DEM,2020,0.082268623,0.082268623
FAL-WK-N,COM_FR,ALU*,DEM,2020,0.090036672,0.090036672
FAL-WK-P,COM_FR,ALU*,DEM,2020,0.007502161,0.007502161
FAL-WE-D,COM_FR,ALU*,DEM,2020,0.032457889,0.032457889
FAL-WE-N,COM_FR,ALU*,DEM,2020,0.035463063,0.035463063
FAL-WE-P,COM_FR,ALU*,DEM,2020,0.002956935,0.002956935
WIN-WK-D,COM_FR,ALU*,DEM,2020,0.08214096,0.08214096
WIN-WK-N,COM_FR,ALU*,DEM,2020,0.090295427,0.090295427
WIN-WK-P,COM_FR,ALU*,DEM,2020,0.007500404,0.007500404
WIN-WE-D,COM_FR,ALU*,DEM,2020,0.032569651,0.032569651
WIN-WE-N,COM_FR,ALU*,DEM,2020,0.035566774,0.035566774
WIN-WE-P,COM_FR,ALU*,DEM,2020,0.002962366,0.002962366
SPR-WK-D,COM_FR,ALU*,DEM,2020,0.082246069,0.082246069
SPR-WK-N,COM_FR,ALU*,DEM,2020,0.090092206,0.090092206
SPR-WK-P,COM_FR,ALU*,DEM,2020,0.007473413,0.007473413
SPR-WE-D,COM_FR,ALU*,DEM,2020,0.032966616,0.032966616
SPR-WE-N,COM_FR,ALU*,DEM,2020,0.035935164,0.035935164
SPR-WE-P,COM_FR,ALU*,DEM,2020,0.002998209,0.002998209
SUM-WK-D,COM_FR,IIS*,DEM,2020,0.074135161,0.074135161
SUM-WK-N,COM_FR,IIS*,DEM,2020,0.090625637,0.090625637
SUM-WK-P,COM_FR,IIS*,DEM,2020,0.007431055,0.007431055
SUM-WE-D,COM_FR,IIS*,DEM,2020,0.034532008,0.034532008
SUM-WE-N,COM_FR,IIS*,DEM,2020,0.037860373,0.037860373
SUM-WE-P,COM_FR,IIS*,DEM,2020,0.003189059,0.003189059
FAL-WK-D,COM_FR,IIS*,DEM,2020,0.078418477,0.078418477
FAL-WK-N,COM_FR,IIS*,DEM,2020,0.092772007,0.092772007
FAL-WK-P,COM_FR,IIS*,DEM,2020,0.007659278,0.007659278
FAL-WE-D,COM_FR,IIS*,DEM,2020,0.03435464,0.03435464
FAL-WE-N,COM_FR,IIS*,DEM,2020,0.03808606,0.03808606
FAL-WE-P,COM_FR,IIS*,DEM,2020,0.003208669,0.003208669
WIN-WK-D,COM_FR,IIS*,DEM,2020,0.0808995,0.0808995
WIN-WK-N,COM_FR,IIS*,DEM,2020,0.093353581,0.093353581
WIN-WK-P,COM_FR,IIS*,DEM,2020,0.007314477,0.007314477
WIN-WE-D,COM_FR,IIS*,DEM,2020,0.036077786,0.036077786
WIN-WE-N,COM_FR,IIS*,DEM,2020,0.039949683,0.039949683
WIN-WE-P,COM_FR,IIS*,DEM,2020,0.003372718,0.003372718
SPR-WK-D,COM_FR,IIS*,DEM,2020,0.071414844,0.071414844
SPR-WK-N,COM_FR,IIS*,DEM,2020,0.086729091,0.086729091
SPR-WK-P,COM_FR,IIS*,DEM,2020,0.007119406,0.007119406
SPR-WE-D,COM_FR,IIS*,DEM,2020,0.032786991,0.032786991
SPR-WE-N,COM_FR,IIS*,DEM,2020,0.035771621,0.035771621
SPR-WE-P,COM_FR,IIS*,DEM,2020,0.002937877,0.002937877
SUM-WK-D,COM_FR,PLP*,DEM,2020,0.081539651,0.081539651
SUM-WK-N,COM_FR,PLP*,DEM,2020,0.087925563,0.087925563
SUM-WK-P,COM_FR,PLP*,DEM,2020,0.00734916,0.00734916
SUM-WE-D,COM_FR,PLP*,DEM,2020,0.034091939,0.034091939
SUM-WE-N,COM_FR,PLP*,DEM,2020,0.036256722,0.036256722
SUM-WE-P,COM_FR,PLP*,DEM,2020,0.003112464,0.003112464
FAL-WK-D,COM_FR,PLP*,DEM,2020,0.087931976,0.087931976
FAL-WK-N,COM_FR,PLP*,DEM,2020,0.096667418,0.096667418
FAL-WK-P,COM_FR,PLP*,DEM,2020,0.008036574,0.008036574
FAL-WE-D,COM_FR,PLP*,DEM,2020,0.037137172,0.037137172
FAL-WE-N,COM_FR,PLP*,DEM,2020,0.039285949,0.039285949
FAL-WE-P,COM_FR,PLP*,DEM,2020,0.003392211,0.003392211
WIN-WK-D,COM_FR,PLP*,DEM,2020,0.085683155,0.085683155
WIN-WK-N,COM_FR,PLP*,DEM,2020,0.086416112,0.086416112
WIN-WK-P,COM_FR,PLP*,DEM,2020,0.007860155,0.007860155
WIN-WE-D,COM_FR,PLP*,DEM,2020,0.03271431,0.03271431
WIN-WE-N,COM_FR,PLP*,DEM,2020,0.03364676,0.03364676
WIN-WE-P,COM_FR,PLP*,DEM,2020,0.003152729,0.003152729
SPR-WK-D,COM_FR,PLP*,DEM,2020,0.079850182,0.079850182
SPR-WK-N,COM_FR,PLP*,DEM,2020,0.077041543,0.077041543
SPR-WK-P,COM_FR,PLP*,DEM,2020,0.007248501,0.007248501
SPR-WE-D,COM_FR,PLP*,DEM,2020,0.030149351,0.030149351
SPR-WE-N,COM_FR,PLP*,DEM,2020,0.0307164,0.0307164
SPR-WE-P,COM_FR,PLP*,DEM,2020,0.002794003,0.002794003
\I:,COM_FR,AGR,DEM,2020,0.0114258888530221,0.0114258888530221
\I:,COM_FR,AGR,DEM,2020,0.112181454193308,0.112181454193308
\I:,COM_FR,AGR,DEM,2020,0.00103871716845655,0.00103871716845655
\I:,COM_FR,AGR,DEM,2020,0.00455437527707874,0.00455437527707874
\I:,COM_FR,AGR,DEM,2020,0.0447156845385913,0.0447156845385913
\I:,COM_FR,AGR,DEM,2020,0.000414034116098067,0.000414034116098067
\I:,COM_FR,AGR,DEM,2020,0.0212857112050584,0.0212857112050584
\I:,COM_FR,AGR,DEM,2020,0.208986982740574,0.208986982740574
\I:,COM_FR,AGR,DEM,2020,0.00193506465500531,0.00193506465500531
\I:,COM_FR,AGR,DEM,2020,0.00848451425656174,0.00848451425656174
\I:,COM_FR,AGR,DEM,2020,0.083302503609879,0.083302503609879
\I:,COM_FR,AGR,DEM,2020,0.00077131947786925,0.00077131947786925
\I:,COM_FR,AGR,DEM,2020,0.0185901102211123,0.0185901102211123
\I:,COM_FR,AGR,DEM,2020,0.182521082170921,0.182521082170921
\I:,COM_FR,AGR,DEM,2020,0.00169001002010112,0.00169001002010112
\I:,COM_FR,AGR,DEM,2020,0.00741004393428953,0.00741004393428953
\I:,COM_FR,AGR,DEM,2020,0.07275315862757,0.07275315862757
\I:,COM_FR,AGR,DEM,2020,0.000673640357662685,0.000673640357662685
\I:,COM_FR,AGR,DEM,2020,0.0142399563874738,0.0142399563874738
\I:,COM_FR,AGR,DEM,2020,0.139810480895197,0.139810480895197
\I:,COM_FR,AGR,DEM,2020,0.00129454148977035,0.00129454148977035
\I:,COM_FR,AGR,DEM,2020,0.00567606653206998,0.00567606653206998
\I:,COM_FR,AGR,DEM,2020,0.0557286532239598,0.0557286532239598
\I:,COM_FR,AGR,DEM,2020,0.000516006048369998,0.000516006048369998
\I:,COM_FR,T_*,DEM,2020,0.0817026255707763,0.0817026255707763
\I:,COM_FR,T_*,DEM,2020,0.0891301369863009,0.0891301369863009
\I:,COM_FR,T_*,DEM,2020,0.00742751141552513,0.00742751141552513
\I:,COM_FR,T_*,DEM,2020,0.0325667808219178,0.0325667808219178
\I:,COM_FR,T_*,DEM,2020,0.0355273972602738,0.0355273972602738
\I:,COM_FR,T_*,DEM,2020,0.00296061643835617,0.00296061643835617
\I:,COM_FR,T_*,DEM,2020,0.0691329908675799,0.0691329908675799
\I:,COM_FR,T_*,DEM,2020,0.0754178082191784,0.0754178082191784
\I:,COM_FR,T_*,DEM,2020,0.00628481735159817,0.00628481735159817
\I:,COM_FR,T_*,DEM,2020,0.0275565068493151,0.0275565068493151
\I:,COM_FR,T_*,DEM,2020,0.0300616438356166,0.0300616438356166
\I:,COM_FR,T_*,DEM,2020,0.00250513698630137,0.00250513698630137
\I:,COM_FR,T_*,DEM,2020,0.107739726027397,0.107739726027397
\I:,COM_FR,T_*,DEM,2020,0.117534246575342,0.117534246575342
\I:,COM_FR,T_*,DEM,2020,0.00979452054794521,0.00979452054794521
\I:,COM_FR,T_*,DEM,2020,0.0429452054794521,0.0429452054794521
\I:,COM_FR,T_*,DEM,2020,0.0468493150684932,0.0468493150684932
\I:,COM_FR,T_*,DEM,2020,0.0039041095890411,0.0039041095890411
\I:,COM_FR,T_*,DEM,2020,0.0691329908675799,0.0691329908675799
\I:,COM_FR,T_*,DEM,2020,0.0754178082191784,0.0754178082191784
\I:,COM_FR,T_*,DEM,2020,0.00628481735159817,0.00628481735159817
\I:,COM_FR,T_*,DEM,2020,0.0275565068493151,0.0275565068493151
\I:,COM_FR,T_*,DEM,2020,0.0300616438356166,0.0300616438356166
\I:,COM_FR,T_*,DEM,2020,0.00250513698630137,0.00250513698630137
SUM-WK-D,COM_FR,T_F_H*,DEM,2020,0.068328,0.068328
SUM-WK-N,COM_FR,T_F_H*,DEM,2020,0.105791,0.105791
SUM-WK-P,COM_FR,T_F_H*,DEM,2020,0.002199,0.002199
SUM-WE-D,COM_FR,T_F_H*,DEM,2020,0.027227,0.027227
SUM-WE-N,COM_FR,T_F_H*,DEM,2020,0.042154,0.042154
SUM-WE-P,COM_FR,T_F_H*,DEM,2020,0.000876,0.000876
FAL-WK-D,COM_FR,T_F_H*,DEM,2020,0.069847,0.069847
FAL-WK-N,COM_FR,T_F_H*,DEM,2020,0.108142,0.108142
FAL-WK-P,COM_FR,T_F_H*,DEM,2020,0.002247,0.002247
FAL-WE-D,COM_FR,T_F_H*,DEM,2020,0.027832,0.027832
FAL-WE-N,COM_FR,T_F_H*,DEM,2020,0.043091,0.043091
FAL-WE-P,COM_FR,T_F_H*,DEM,2020,0.000896,0.000896
WIN-WK-D,COM_FR,T_F_H*,DEM,2020,0.069847,0.069847
WIN-WK-N,COM_FR,T_F_H*,DEM,2020,0.108142,0.108142
WIN-WK-P,COM_FR,T_F_H*,DEM,2020,0.002247,0.002247
WIN-WE-D,COM_FR,T_F_H*,DEM,2020,0.027832,0.027832
WIN-WE-N,COM_FR,T_F_H*,DEM,2020,0.043091,0.043091
WIN-WE-P,COM_FR,T_F_H*,DEM,2020,0.000896,0.000896
SPR-WK-D,COM_FR,T_F_H*,DEM,2020,0.069088,0.069088
SPR-WK-N,COM_FR,T_F_H*,DEM,2020,0.106966,0.106966
SPR-WK-P,COM_FR,T_F_H*,DEM,2020,0.002223,0.002223
SPR-WE-D,COM_FR,T_F_H*,DEM,2020,0.027529,0.027529
SPR-WE-N,COM_FR,T_F_H*,DEM,2020,0.042623,0.042623
SPR-WE-P,COM_FR,T_F_H*,DEM,2020,0.000886,0.000886
SUM-WK-D,COM_FR,R_*,DEM,2020,0.083,0.083
SUM-WK-N,COM_FR,R_*,DEM,2020,0.065,0.065
SUM-WK-P,COM_FR,R_*,DEM,2020,0.008,0.008
SUM-WE-D,COM_FR,R_*,DEM,2020,0.029,0.029
SUM-WE-N,COM_FR,R_*,DEM,2020,0.024,0.024
SUM-WE-P,COM_FR,R_*,DEM,2020,0.003,0.003
FAL-WK-D,COM_FR,R_*,DEM,2020,0.094,0.094
FAL-WK-N,COM_FR,R_*,DEM,2020,0.075,0.075
FAL-WK-P,COM_FR,R_*,DEM,2020,0.01,0.01
FAL-WE-D,COM_FR,R_*,DEM,2020,0.033,0.033
FAL-WE-N,COM_FR,R_*,DEM,2020,0.026,0.026
FAL-WE-P,COM_FR,R_*,DEM,2020,0.004,0.004
WIN-WK-D,COM_FR,R_*,DEM,2020,0.113,0.113
WIN-WK-N,COM_FR,R_*,DEM,2020,0.094,0.094
WIN-WK-P,COM_FR,R_*,DEM,2020,0.013,0.013
WIN-WE-D,COM_FR,R_*,DEM,2020,0.041,0.041
WIN-WE-N,COM_FR,R_*,DEM,2020,0.034,0.034
WIN-WE-P,COM_FR,R_*,DEM,2020,0.005,0.005
SPR-WK-D,COM_FR,R_*,DEM,2020,0.094,0.094
SPR-WK-N,COM_FR,R_*,DEM,2020,0.078,0.078
SPR-WK-P,COM_FR,R_*,DEM,2020,0.009,0.009
SPR-WE-D,COM_FR,R_*,DEM,2020,0.034,0.034
SPR-WE-N,COM_FR,R_*,DEM,2020,0.028,0.028
SPR-WE-P,COM_FR,R_*,DEM,2020,0.003,0.003
SUM-WK-D,COM_FR,*,DEM,2018,0.106122809605499,0.106265214435037
SUM-WK-N,COM_FR,*,DEM,2018,0.0519891966537254,0.0592745491501114
SUM-WK-P,COM_FR,*,DEM,2018,0.00780008359298821,0.00770611187006167
SUM-WE-D,COM_FR,*,DEM,2018,0.0374976566594444,0.0392889048863741
SUM-WE-N,COM_FR,*,DEM,2018,0.0201884876679396,0.0231963731988045
SUM-WE-P,COM_FR,*,DEM,2018,0.00287881272208954,0.00292061713561023
FAL-WK-D,COM_FR,*,DEM,2018,0.116523718661106,0.110221625375561
FAL-WK-N,COM_FR,*,DEM,2018,0.0561946373176344,0.0603790877840678
FAL-WK-P,COM_FR,*,DEM,2018,0.00927515690354093,0.00837352539836691
FAL-WE-D,COM_FR,*,DEM,2018,0.0395312795280578,0.039197492676531
FAL-WE-N,COM_FR,*,DEM,2018,0.0209403429150935,0.0230447519822487
FAL-WE-P,COM_FR,*,DEM,2018,0.0032708311412281,0.00308114562577782
WIN-WK-D,COM_FR,*,DEM,2018,0.132160838092635,0.119169851689028
WIN-WK-N,COM_FR,*,DEM,2018,0.0652122859882426,0.065684899684095
WIN-WK-P,COM_FR,*,DEM,2018,0.0109532482128676,0.0092825842149465
WIN-WE-D,COM_FR,*,DEM,2018,0.0454196912757271,0.0424216651107284
WIN-WE-N,COM_FR,*,DEM,2018,0.0243931566046362,0.025036340026721
WIN-WE-P,COM_FR,*,DEM,2018,0.00398931958032603,0.0034407898519085
SPR-WK-D,COM_FR,*,DEM,2018,0.115461020461,0.112915423318251
SPR-WK-N,COM_FR,*,DEM,2018,0.0566627733376313,0.0626591167809726
SPR-WK-P,COM_FR,*,DEM,2018,0.00878686174936699,0.00826043442520111
SPR-WE-D,COM_FR,*,DEM,2018,0.0400002089230649,0.0409254018438266
SPR-WE-N,COM_FR,*,DEM,2018,0.0215389476536392,0.0241564200913094
SPR-WE-P,COM_FR,*,DEM,2018,0.00320863475251602,0.00309767344445938
