Sets,TechName,* Sector,* Subsector,* Technology,* Fuel,TechDesc,* OLD TechDesc,Tact,Tcap,Tslvl,PrimaryCG,Vintage
DMD,C_OFFC-WH_Cylinder-LPG,Commercial,Office Blocks,Hot Water Cylinder,LPG,Commercial -:- Office Blocks -:- Hot Water Cylinder -:- LPG,Office Blocks Hot Water Cylinder LPG,PJ,GW,,,
DMD,C_OFFC-WH_Instant-NGA,Commercial,Office Blocks,Instantaneous Water Heater,Natural Gas,Commercial -:- Office Blocks -:- Instantaneous Water Heater  -:- Natural Gas,Office Blocks Instant NGA,PJ,GW,,,
DMD,C_OFFC-WH_Instant-LPG,Commercial,Office Blocks,Instantaneous Water Heater,LPG,Commercial -:- Office Blocks -:- Instantaneous Water Heater  -:- LPG,Office Blocks Instant LPG,PJ,GW,,,
DMD,C_OFFC-WH_Instant-ELC,Commercial,Office Blocks,Instantaneous Water Heater,Electricity,Commercial -:- Office Blocks -:- Instantaneous Water Heater  -:- Electricity,Office Blocks Instant ELC,PJ,GW,,,
DMD,C_OFFC-MPM_-DSL,Commercial,Office Blocks,Mobile Motor,Diesel,Commercial -:- Office Blocks -:- Mobile Motor -:- Diesel,Office Blocks Motive power - mobile DSL,PJ,GW,,,
DMD,C_OFFC-MPM_-PET,Commercial,Office Blocks,Mobile Motor,Petrol,Commercial -:- Office Blocks -:- Mobile Motor -:- Petrol,Office Blocks Motive power - mobile PET,PJ,GW,,,
DMD,C_OFFC-MPM_-LPG,Commercial,Office Blocks,Mobile Motor,LPG,Commercial -:- Office Blocks -:- Mobile Motor -:- LPG,Office Blocks Motive power - mobile LPG,PJ,GW,,,
DMD,C_OFFC-MPM_-ELC,Commercial,Office Blocks,Mobile Motor,Electricity,Commercial -:- Office Blocks -:- Mobile Motor -:- Electricity,Office Blocks Motive power - mobile ELC,PJ,GW,,,
DMD,C_OFFC-MPM_-H2R,Commercial,Office Blocks,Mobile Motor,Green Hydrogen,Commercial -:- Office Blocks -:- Mobile Motor -:- Green Hydrogen,Office Blocks Motive power - mobile H2R,PJ,GW,,,
DMD,C_OFFC-MPS_-DSL,Commercial,Office Blocks,Stationary Motor,Diesel,Commercial -:- Office Blocks -:- Stationary Motor -:- Diesel,Office Blocks Motive power Stationary DSL,PJ,GW,,,
DMD,C_OFFC-MPS_-PET,Commercial,Office Blocks,Stationary Motor,Petrol,Commercial -:- Office Blocks -:- Stationary Motor -:- Petrol,Office Blocks Motive power Stationary PET,PJ,GW,,,
DMD,C_OFFC-MPS_-LPG,Commercial,Office Blocks,Stationary Motor,LPG,Commercial -:- Office Blocks -:- Stationary Motor -:- LPG,Office Blocks Motive power Stationary LPG,PJ,GW,,,
DMD,C_OFFC-MPS_-ELC,Commercial,Office Blocks,Stationary Motor,Electricity,Commercial -:- Office Blocks -:- Stationary Motor -:- Electricity,Office Blocks Motive power Stationary ELC,PJ,GW,,,
DMD,C_OFFC-MPS_-H2R,Commercial,Office Blocks,Stationary Motor,Green Hydrogen,Commercial -:- Office Blocks -:- Stationary Motor -:- Green Hydrogen,Office Blocks Motive power Stationary H2R,PJ,GW,,,
DMD,C_OFFC-SC_AIRHP-ELC,Commercial,Office Blocks,Heat Pump,Electricity,Commercial -:- Office Blocks -:- Heat Pump -:- Electricity,Office Blocks Heat Pump Air Source (for Cooling) ELC,PJ,GW,,,
DMD,C_OFFC-SC_GHP-ELC,Commercial,Office Blocks,Heat Pump,Electricity,Commercial -:- Office Blocks -:- Heat Pump -:- Electricity,Office Blocks Heat Pump Ground Source (for Cooling) ELC,PJ,GW,,,
\I:,\I:,,,,,,,PJ,GW,,,
DMD,C_WSR-OTH_ELEC-ELC,Commercial,Warehouses/Supermarkets/Retail,Electronics and Other Appliances,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Electronics and Other Appliances -:- Electricity,WSR Electronics ELC,PJ,GW,,,
DMD,C_WSR-CK_Elements-ELC,Commercial,Warehouses/Supermarkets/Retail,Cooking Element,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Cooking Element -:- Electricity,WSR Cooking Elements ELC,PJ,GW,,,
DMD,C_WSR-CK_Induction-ELC,Commercial,Warehouses/Supermarkets/Retail,Cooking Element (Induction),Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Cooking Element (Induction)  -:- Electricity,WSR Cooking Induction ELC,PJ,GW,,,
DMD,C_WSR-CK_Elements-NGA,Commercial,Warehouses/Supermarkets/Retail,Cooking Element,Natural Gas,Commercial -:- Warehouses/Supermarkets/Retail -:- Cooking Element -:- Natural Gas,WSR Cooking Elements NGA,PJ,GW,,,
DMD,C_WSR-CK_Elements-LPG,Commercial,Warehouses/Supermarkets/Retail,Cooking Element,LPG,Commercial -:- Warehouses/Supermarkets/Retail -:- Cooking Element -:- LPG,WSR Cooking Elements LPG,PJ,GW,,,
DMD,C_WSR-CK_Elements-H2R,Commercial,Warehouses/Supermarkets/Retail,Cooking Element,Green Hydrogen,Commercial -:- Warehouses/Supermarkets/Retail -:- Cooking Element -:- Green Hydrogen,WSR Cooking Elements H2R,PJ,GW,,,
DMD,C_WSR-CK_Ovens-ELC,Commercial,Warehouses/Supermarkets/Retail,Oven,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Oven -:- Electricity,WSR Cooking Ovens ELC,PJ,GW,,,
DMD,C_WSR-CK_Ovens-LPG,Commercial,Warehouses/Supermarkets/Retail,Oven,LPG,Commercial -:- Warehouses/Supermarkets/Retail -:- Oven -:- LPG,WSR Cooking Ovens LPG,PJ,GW,,,
DMD,C_WSR-CK_Ovens-NGA,Commercial,Warehouses/Supermarkets/Retail,Oven,Natural Gas,Commercial -:- Warehouses/Supermarkets/Retail -:- Oven -:- Natural Gas,WSR Cooking Ovens NGA,PJ,GW,,,
DMD,C_WSR-CK_Ovens-H2R,Commercial,Warehouses/Supermarkets/Retail,Oven,Green Hydrogen,Commercial -:- Warehouses/Supermarkets/Retail -:- Oven -:- Green Hydrogen,WSR Cooking Ovens H2R,PJ,GW,,,
DMD,C_WSR-LT_INC-ELC,Commercial,Warehouses/Supermarkets/Retail,Lights (Incandescent),Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Lights (Incandescent) -:- Electricity,WSR Lighting Incandescent ELC,PJ,GW,,,
DMD,C_WSR-LT_FLU-ELC,Commercial,Warehouses/Supermarkets/Retail,Lights (Fluorescent),Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Lights (Fluorescent)  -:- Electricity,WSR Lighting Fluorescent ELC,PJ,GW,,,
DMD,C_WSR-LT_LED-ELC,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Lights (LED) -:- Electricity,WSR Lighting LED ELC,PJ,GW,,,
DMD,C_WSR-SH_Boiler-COA,Commercial,Warehouses/Supermarkets/Retail,Boiler,Coal,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Coal,WSR Boiler Systems COA,PJ,GW,,,
DMD,C_WSR-SH_Boiler-DSL,Commercial,Warehouses/Supermarkets/Retail,Boiler,Diesel,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Diesel,WSR Boiler Systems DSL,PJ,GW,,,
DMD,C_WSR-SH_Boiler-FOL,Commercial,Warehouses/Supermarkets/Retail,Boiler,Fuel Oil,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Fuel Oil,WSR Boiler Systems FOL,PJ,GW,,,
DMD,C_WSR-SH_Boiler-LPG,Commercial,Warehouses/Supermarkets/Retail,Boiler,LPG,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- LPG,WSR Boiler Systems LPG,PJ,GW,,,
DMD,C_WSR-SH_Boiler-NGA,Commercial,Warehouses/Supermarkets/Retail,Boiler,Natural Gas,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Natural Gas,WSR Boiler Systems NGA,PJ,GW,,,
DMD,C_WSR-SH_Boiler-WOD,Commercial,Warehouses/Supermarkets/Retail,Boiler,Wood,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Wood,WSR Boiler Systems WOD,PJ,GW,,,
DMD,C_WSR-SH_Boiler-PLT,Commercial,Warehouses/Supermarkets/Retail,Boiler,Wood,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Wood,WSR Boiler Systems PLT,PJ,GW,,,
DMD,C_WSR-SH_Boiler-ELC,Commercial,Warehouses/Supermarkets/Retail,Boiler,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Electricity,WSR Boiler Systems ELC,PJ,GW,,,
DMD,C_WSR-SH_Boiler-BIG,Commercial,Warehouses/Supermarkets/Retail,Boiler,Biogas,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Biogas,WSR Boiler Systems BIG,PJ,GW,,,
DMD,C_WSR-SH_Boiler-H2R,Commercial,Warehouses/Supermarkets/Retail,Boiler,Green Hydrogen,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Green Hydrogen,WSR Boiler Systems H2R,PJ,GW,,,
DMD,C_WSR-WH_Boiler-COA,Commercial,Warehouses/Supermarkets/Retail,Boiler,Coal,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Coal,WSR Boiler Systems COA,PJ,GW,,,
DMD,C_WSR-WH_Boiler-DSL,Commercial,Warehouses/Supermarkets/Retail,Boiler,Diesel,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Diesel,WSR Boiler Systems DSL,PJ,GW,,,
DMD,C_WSR-WH_Boiler-FOL,Commercial,Warehouses/Supermarkets/Retail,Boiler,Fuel Oil,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Fuel Oil,WSR Boiler Systems FOL,PJ,GW,,,
DMD,C_WSR-WH_Boiler-LPG,Commercial,Warehouses/Supermarkets/Retail,Boiler,LPG,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- LPG,WSR Boiler Systems LPG,PJ,GW,,,
DMD,C_WSR-WH_Boiler-NGA,Commercial,Warehouses/Supermarkets/Retail,Boiler,Natural Gas,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Natural Gas,WSR Boiler Systems NGA,PJ,GW,,,
DMD,C_WSR-WH_Boiler-WOD,Commercial,Warehouses/Supermarkets/Retail,Boiler,Wood,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Wood,WSR Boiler Systems WOD,PJ,GW,,,
DMD,C_WSR-WH_Boiler-PLT,Commercial,Warehouses/Supermarkets/Retail,Boiler,Wood,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Wood,WSR Boiler Systems PLT,PJ,GW,,,
DMD,C_WSR-WH_Boiler-ELC,Commercial,Warehouses/Supermarkets/Retail,Boiler,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Electricity,WSR Boiler Systems ELC,PJ,GW,,,
DMD,C_WSR-WH_Boiler-BIG,Commercial,Warehouses/Supermarkets/Retail,Boiler,Biogas,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Biogas,WSR Boiler Systems BIG,PJ,GW,,,
DMD,C_WSR-WH_Boiler-H2R,Commercial,Warehouses/Supermarkets/Retail,Boiler,Green Hydrogen,Commercial -:- Warehouses/Supermarkets/Retail -:- Boiler -:- Green Hydrogen,WSR Boiler Systems H2R,PJ,GW,,,
DMD,C_WSR-SH_DirectH-GEO,Commercial,Warehouses/Supermarkets/Retail,Direct Heat,Geothermal,Commercial -:- Warehouses/Supermarkets/Retail -:- Direct Heat -:- Geothermal,WSR Direct Heat GEO,PJ,GW,,,
DMD,C_WSR-SH_AirHP-ELC,Commercial,Warehouses/Supermarkets/Retail,Heat Pump,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Heat Pump -:- Electricity,WSR Heat Pump Air Source (for Heating) ELC,PJ,GW,,,
DMD,C_WSR-SH_GHP-ELC,Commercial,Warehouses/Supermarkets/Retail,Heat Pump,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Heat Pump -:- Electricity,WSR Heat Pump Ground Source (for Heating) ELC,PJ,GW,,,
DMD,C_WSR-SH_RH-ELC,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Resistance Heater -:- Electricity,WSR Resistance Heater ELC,PJ,GW,,,
DMD,C_WSR-WH_AirHP-ELC,Commercial,Warehouses/Supermarkets/Retail,Heat Pump,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Heat Pump -:- Electricity,WSR Heat Pump Air Source (for Heating) ELC,PJ,GW,,,
DMD,C_WSR-WH_GHP-ELC,Commercial,Warehouses/Supermarkets/Retail,Heat Pump,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Heat Pump -:- Electricity,WSR Heat Pump Ground Source (for Heating) ELC,PJ,GW,,,
DMD,C_WSR-WH_Cylinder-ELC,Commercial,Warehouses/Supermarkets/Retail,Hot Water Cylinder,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Hot Water Cylinder -:- Electricity,WSR Hot Water Cylinder ELC,PJ,GW,,,
DMD,C_WSR-WH_Cylinder-NGA,Commercial,Warehouses/Supermarkets/Retail,Hot Water Cylinder,Natural Gas,Commercial -:- Warehouses/Supermarkets/Retail -:- Hot Water Cylinder -:- Natural Gas,WSR Hot Water Cylinder NGA,PJ,GW,,,
DMD,C_WSR-WH_Cylinder-LPG,Commercial,Warehouses/Supermarkets/Retail,Hot Water Cylinder,LPG,Commercial -:- Warehouses/Supermarkets/Retail -:- Hot Water Cylinder -:- LPG,WSR Hot Water Cylinder LPG,PJ,GW,,,
DMD,C_WSR-WH_INSTANT-NGA,Commercial,Warehouses/Supermarkets/Retail,Instantaneous Water Heater,Natural Gas,Commercial -:- Warehouses/Supermarkets/Retail -:- Instantaneous Water Heater  -:- Natural Gas,WSR Instant NGA,PJ,GW,,,
DMD,C_WSR-WH_INSTANT-LPG,Commercial,Warehouses/Supermarkets/Retail,Instantaneous Water Heater,LPG,Commercial -:- Warehouses/Supermarkets/Retail -:- Instantaneous Water Heater  -:- LPG,WSR Instant LPG,PJ,GW,,,
DMD,C_WSR-WH_INSTANT-ELC,Commercial,Warehouses/Supermarkets/Retail,Instantaneous Water Heater,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Instantaneous Water Heater  -:- Electricity,WSR Instant ELC,PJ,GW,,,
DMD,C_WSR-MPM_-DSL,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Diesel,Commercial -:- Warehouses/Supermarkets/Retail -:- Mobile Motor -:- Diesel,WSR Motive power - mobile DSL,PJ,GW,,,
DMD,C_WSR-MPM_-PET,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Petrol,Commercial -:- Warehouses/Supermarkets/Retail -:- Mobile Motor -:- Petrol,WSR Motive power - mobile PET,PJ,GW,,,
DMD,C_WSR-MPM_-LPG,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,LPG,Commercial -:- Warehouses/Supermarkets/Retail -:- Mobile Motor -:- LPG,WSR Motive power - mobile LPG,PJ,GW,,,
DMD,C_WSR-MPM_-ELC,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Mobile Motor -:- Electricity,WSR Motive power - mobile ELC,PJ,GW,,,
DMD,C_WSR-MPM_-H2R,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Green Hydrogen,Commercial -:- Warehouses/Supermarkets/Retail -:- Mobile Motor -:- Green Hydrogen,WSR Motive power - mobile H2R,PJ,GW,,,
DMD,C_WSR-MPS_-DSL,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Diesel,Commercial -:- Warehouses/Supermarkets/Retail -:- Stationary Motor -:- Diesel,WSR Motive power Stationary DSL,PJ,GW,,,
DMD,C_WSR-MPS_-PET,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Petrol,Commercial -:- Warehouses/Supermarkets/Retail -:- Stationary Motor -:- Petrol,WSR Motive power Stationary PET,PJ,GW,,,
DMD,C_WSR-MPS_-LPG,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,LPG,Commercial -:- Warehouses/Supermarkets/Retail -:- Stationary Motor -:- LPG,WSR Motive power Stationary LPG,PJ,GW,,,
DMD,C_WSR-MPS_-ELC,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Stationary Motor -:- Electricity,WSR Motive power Stationary ELC,PJ,GW,,,
DMD,C_WSR-MPS_-H2R,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Green Hydrogen,Commercial -:- Warehouses/Supermarkets/Retail -:- Stationary Motor -:- Green Hydrogen,WSR Motive power Stationary H2R,PJ,GW,,,
DMD,C_WSR-RF_Refriger-ELC,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Refrigerator -:- Electricity,WSR Refrigeration Systems ELC,PJ,GW,,,
DMD,C_WSR-SC_AIRHP-ELC,Commercial,Warehouses/Supermarkets/Retail,Heat Pump,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Heat Pump -:- Electricity,WSR Heat Pump Air Source (for Cooling) ELC,PJ,GW,,,
DMD,C_WSR-SC_GHP-ELC,Commercial,Warehouses/Supermarkets/Retail,Heat Pump,Electricity,Commercial -:- Warehouses/Supermarkets/Retail -:- Heat Pump -:- Electricity,WSR Heat Pump Ground Source (for Cooling) ELC,PJ,GW,,,
\I:,\I:,,,,,,,PJ,GW,,,
DMD,C_OTH-OTH_Elec-ELC,Commercial,Other (Commercial),Electronics and Other Appliances,Electricity,Commercial -:- Other (Commercial) -:- Electronics and Other Appliances -:- Electricity,Other Electronics ELC,PJ,GW,,,
DMD,C_OTH-LT_INC-ELC,Commercial,Other (Commercial),Lights (Incandescent),Electricity,Commercial -:- Other (Commercial) -:- Lights (Incandescent) -:- Electricity,Other Lighting Incandescent ELC,PJ,GW,,,
DMD,C_OTH-LT_FLU-ELC,Commercial,Other (Commercial),Lights (Fluorescent),Electricity,Commercial -:- Other (Commercial) -:- Lights (Fluorescent)  -:- Electricity,Other Lighting Fluorescent ELC,PJ,GW,,,
DMD,C_OTH-LT_LED-ELC,Commercial,Other (Commercial),Lights (LED),Electricity,Commercial -:- Other (Commercial) -:- Lights (LED) -:- Electricity,Other Lighting LED ELC,PJ,GW,,,
DMD,C_OTH-SH_Boiler-COA,Commercial,Other (Commercial),Boiler,Coal,Commercial -:- Other (Commercial) -:- Boiler -:- Coal,Other Boiler Systems COA,PJ,GW,,,
DMD,C_OTH-SH_Boiler-DSL,Commercial,Other (Commercial),Boiler,Diesel,Commercial -:- Other (Commercial) -:- Boiler -:- Diesel,Other Boiler Systems DSL,PJ,GW,,,
DMD,C_OTH-SH_Boiler-FOL,Commercial,Other (Commercial),Boiler,Fuel Oil,Commercial -:- Other (Commercial) -:- Boiler -:- Fuel Oil,Other Boiler Systems FOL,PJ,GW,,,
DMD,C_OTH-SH_Boiler-LPG,Commercial,Other (Commercial),Boiler,LPG,Commercial -:- Other (Commercial) -:- Boiler -:- LPG,Other Boiler Systems LPG,PJ,GW,,,
DMD,C_OTH-SH_Boiler-NGA,Commercial,Other (Commercial),Boiler,Natural Gas,Commercial -:- Other (Commercial) -:- Boiler -:- Natural Gas,Other Boiler Systems NGA,PJ,GW,,,
DMD,C_OTH-SH_Boiler-WOD,Commercial,Other (Commercial),Boiler,Wood,Commercial -:- Other (Commercial) -:- Boiler -:- Wood,Other Boiler Systems WOD,PJ,GW,,,
DMD,C_OTH-SH_Boiler-PLT,Commercial,Other (Commercial),Boiler,Wood,Commercial -:- Other (Commercial) -:- Boiler -:- Wood,Other Boiler Systems PLT,PJ,GW,,,
DMD,C_OTH-SH_Boiler-ELC,Commercial,Other (Commercial),Boiler,Electricity,Commercial -:- Other (Commercial) -:- Boiler -:- Electricity,Other Boiler Systems ELC,PJ,GW,,,
DMD,C_OTH-SH_Boiler-BIG,Commercial,Other (Commercial),Boiler,Biogas,Commercial -:- Other (Commercial) -:- Boiler -:- Biogas,Other Boiler Systems BIG,PJ,GW,,,
DMD,C_OTH-SH_Boiler-H2R,Commercial,Other (Commercial),Boiler,Green Hydrogen,Commercial -:- Other (Commercial) -:- Boiler -:- Green Hydrogen,Other Boiler Systems H2R,PJ,GW,,,
DMD,C_OTH-WH_Boiler-COA,Commercial,Other (Commercial),Boiler,Coal,Commercial -:- Other (Commercial) -:- Boiler -:- Coal,Other Boiler Systems COA,PJ,GW,,,
DMD,C_OTH-WH_Boiler-DSL,Commercial,Other (Commercial),Boiler,Diesel,Commercial -:- Other (Commercial) -:- Boiler -:- Diesel,Other Boiler Systems DSL,PJ,GW,,,
DMD,C_OTH-WH_Boiler-FOL,Commercial,Other (Commercial),Boiler,Fuel Oil,Commercial -:- Other (Commercial) -:- Boiler -:- Fuel Oil,Other Boiler Systems FOL,PJ,GW,,,
DMD,C_OTH-WH_Boiler-LPG,Commercial,Other (Commercial),Boiler,LPG,Commercial -:- Other (Commercial) -:- Boiler -:- LPG,Other Boiler Systems LPG,PJ,GW,,,
DMD,C_OTH-WH_Boiler-NGA,Commercial,Other (Commercial),Boiler,Natural Gas,Commercial -:- Other (Commercial) -:- Boiler -:- Natural Gas,Other Boiler Systems NGA,PJ,GW,,,
DMD,C_OTH-WH_Boiler-WOD,Commercial,Other (Commercial),Boiler,Wood,Commercial -:- Other (Commercial) -:- Boiler -:- Wood,Other Boiler Systems WOD,PJ,GW,,,
DMD,C_OTH-WH_Boiler-PLT,Commercial,Other (Commercial),Boiler,Wood,Commercial -:- Other (Commercial) -:- Boiler -:- Wood,Other Boiler Systems PLT,PJ,GW,,,
DMD,C_OTH-WH_Boiler-ELC,Commercial,Other (Commercial),Boiler,Electricity,Commercial -:- Other (Commercial) -:- Boiler -:- Electricity,Other Boiler Systems ELC,PJ,GW,,,
DMD,C_OTH-WH_Boiler-BIG,Commercial,Other (Commercial),Boiler,Biogas,Commercial -:- Other (Commercial) -:- Boiler -:- Biogas,Other Boiler Systems BIG,PJ,GW,,,
DMD,C_OTH-WH_Boiler-H2R,Commercial,Other (Commercial),Boiler,Green Hydrogen,Commercial -:- Other (Commercial) -:- Boiler -:- Green Hydrogen,Other Boiler Systems H2R,PJ,GW,,,
DMD,C_OTH-WH_DirectH-GEO,Commercial,Other (Commercial),Direct Heat,Geothermal,Commercial -:- Other (Commercial) -:- Direct Heat -:- Geothermal,Other Direct Heat GEO,PJ,GW,,,
DMD,C_OTH-SH_AirHP-ELC,Commercial,Other (Commercial),Heat Pump,Electricity,Commercial -:- Other (Commercial) -:- Heat Pump -:- Electricity,Other Heat Pump Air Source (for Heating) ELC,PJ,GW,,,
DMD,C_OTH-SH_GHP-ELC,Commercial,Other (Commercial),Heat Pump,Electricity,Commercial -:- Other (Commercial) -:- Heat Pump -:- Electricity,Other Heat Pump Ground Source (for Heating) ELC,PJ,GW,,,
DMD,C_OTH-SH_RH-ELC,Commercial,Other (Commercial),Resistance Heater,Electricity,Commercial -:- Other (Commercial) -:- Resistance Heater -:- Electricity,Other Resistance Heater ELC,PJ,GW,,,
DMD,C_OTH-WH_AirHP-ELC,Commercial,Other (Commercial),Heat Pump,Electricity,Commercial -:- Other (Commercial) -:- Heat Pump -:- Electricity,Other Heat Pump Air Source (for Heating) ELC,PJ,GW,,,
DMD,C_OTH-WH_GHP-ELC,Commercial,Other (Commercial),Heat Pump,Electricity,Commercial -:- Other (Commercial) -:- Heat Pump -:- Electricity,Other Heat Pump Ground Source (for Heating) ELC,PJ,GW,,,
DMD,C_OTH-WH_Cylinder-ELC,Commercial,Other (Commercial),Hot Water Cylinder,Electricity,Commercial -:- Other (Commercial) -:- Hot Water Cylinder -:- Electricity,Other Hot Water Cylinder ELC,PJ,GW,,,
DMD,C_OTH-WH_Cylinder-NGA,Commercial,Other (Commercial),Hot Water Cylinder,Natural Gas,Commercial -:- Other (Commercial) -:- Hot Water Cylinder -:- Natural Gas,Other Hot Water Cylinder NGA,PJ,GW,,,
DMD,C_OTH-WH_Cylinder-LPG,Commercial,Other (Commercial),Hot Water Cylinder,LPG,Commercial -:- Other (Commercial) -:- Hot Water Cylinder -:- LPG,Other Hot Water Cylinder LPG,PJ,GW,,,
DMD,C_OTH-WH_Instant-NGA,Commercial,Other (Commercial),Instantaneous Water Heater,Natural Gas,Commercial -:- Other (Commercial) -:- Instantaneous Water Heater  -:- Natural Gas,Other Instant NGA,PJ,GW,,,
DMD,C_OTH-WH_Instant-LPG,Commercial,Other (Commercial),Instantaneous Water Heater,LPG,Commercial -:- Other (Commercial) -:- Instantaneous Water Heater  -:- LPG,Other Instant LPG,PJ,GW,,,
DMD,C_OTH-WH_Instant-ELC,Commercial,Other (Commercial),Instantaneous Water Heater,Electricity,Commercial -:- Other (Commercial) -:- Instantaneous Water Heater  -:- Electricity,Other Instant ELC,PJ,GW,,,
DMD,C_OTH-MPM_-DSL,Commercial,Other (Commercial),Mobile Motor,Diesel,Commercial -:- Other (Commercial) -:- Mobile Motor -:- Diesel,Other Motive power - mobile DSL,PJ,GW,,,
DMD,C_OTH-MPM_-PET,Commercial,Other (Commercial),Mobile Motor,Petrol,Commercial -:- Other (Commercial) -:- Mobile Motor -:- Petrol,Other Motive power - mobile PET,PJ,GW,,,
DMD,C_OTH-MPM_-LPG,Commercial,Other (Commercial),Mobile Motor,LPG,Commercial -:- Other (Commercial) -:- Mobile Motor -:- LPG,Other Motive power - mobile LPG,PJ,GW,,,
DMD,C_OTH-MPM_-FOL,Commercial,Other (Commercial),Mobile Motor,Fuel Oil,Commercial -:- Other (Commercial) -:- Mobile Motor -:- Fuel Oil,Other Motive power - mobile FOL,PJ,GW,,,
DMD,C_OTH-MPM_-ELC,Commercial,Other (Commercial),Mobile Motor,Electricity,Commercial -:- Other (Commercial) -:- Mobile Motor -:- Electricity,Other Motive power - mobile ELC,PJ,GW,,,
DMD,C_OTH-MPM_-H2R,Commercial,Other (Commercial),Mobile Motor,Green Hydrogen,Commercial -:- Other (Commercial) -:- Mobile Motor -:- Green Hydrogen,Other Motive power - mobile H2R,PJ,GW,,,
DMD,C_OTH-MPS_-DSL,Commercial,Other (Commercial),Stationary Motor,Diesel,Commercial -:- Other (Commercial) -:- Stationary Motor -:- Diesel,Other Motive power Stationary DSL,PJ,GW,,,
DMD,C_OTH-MPS_-PET,Commercial,Other (Commercial),Stationary Motor,Petrol,Commercial -:- Other (Commercial) -:- Stationary Motor -:- Petrol,Other Motive power Stationary PET,PJ,GW,,,
DMD,C_OTH-MPS_-LPG,Commercial,Other (Commercial),Stationary Motor,LPG,Commercial -:- Other (Commercial) -:- Stationary Motor -:- LPG,Other Motive power Stationary LPG,PJ,GW,,,
DMD,C_OTH-MPS_-ELC,Commercial,Other (Commercial),Stationary Motor,Electricity,Commercial -:- Other (Commercial) -:- Stationary Motor -:- Electricity,Other Motive power Stationary ELC,PJ,GW,,,
DMD,C_OTH-MPS_-H2R,Commercial,Other (Commercial),Stationary Motor,Green Hydrogen,Commercial -:- Other (Commercial) -:- Stationary Motor -:- Green Hydrogen,Other Motive power Stationary H2R,PJ,GW,,,
\I:,\I:,,,,,,Other Refrigeration Systems ELC,PJ,GW,,,
DMD,C_OTH-SC_AIRHP-ELC,Commercial,Other (Commercial),Heat Pump,Electricity,Commercial -:- Other (Commercial) -:- Heat Pump -:- Electricity,Other Heat Pump Air Source (for Cooling) ELC,PJ,GW,,,
